fraud,customer_gender_female,customer_gender_male,policy_state_or,injury_claim,policy_state_ca,collision_type_na,police_report_available,incident_month,policy_state_nv,customer_age,collision_type_front,total_claim_amount,incident_type_theft,collision_type_side,customer_education,policy_state_wa,incident_type_breakin,num_witnesses,driver_relationship_child,auto_year,authorities_contacted_fire,policy_annual_premium,driver_relationship_spouse,collision_type_rear,months_as_customer,num_injuries,num_insurers_past_5_years,incident_dow,driver_relationship_na,incident_day,authorities_contacted_none,policy_state_az,num_claims_past_year,policy_state_id,num_vehicles_involved,incident_severity,policy_deductable,authorities_contacted_police,incident_type_collision,authorities_contacted_ambulance,driver_relationship_other,policy_liability,incident_hour,driver_relationship_self,vehicle_claim
0,0,1,0,15000.0,0,0,1,11,0,37,1,41000.0,0,0,1,0,0,0,0,2019,0,2800,0,0,63,1,1,2,0,6,0,1,0,0,2,1,750,1,1,0,0,0,5,1,26000.0
0,0,1,0,30000.0,0,0,1,1,0,29,1,70000.0,0,0,3,0,0,4,0,2018,0,3000,0,0,41,2,1,5,0,12,0,1,0,0,5,2,750,1,1,0,0,0,5,1,40000.0
0,0,1,0,0.0,1,0,1,12,0,44,0,7000.0,0,0,3,0,0,2,0,2016,0,3000,0,1,4,0,5,2,0,11,0,0,0,0,2,0,750,1,1,0,0,0,7,1,7000.0
0,0,1,0,0.0,1,0,0,8,0,59,0,12500.0,0,1,3,0,0,0,0,2014,0,3000,0,0,182,0,1,2,0,21,1,0,0,0,1,0,750,0,1,0,0,0,17,1,12500.0
0,0,1,0,3500.0,1,0,0,10,0,41,1,6500.0,0,0,3,0,0,1,0,2011,0,3000,0,0,41,1,2,2,0,16,0,0,0,0,2,0,750,1,1,0,0,0,12,1,3000.0
0,0,1,0,25000.0,1,0,0,5,0,56,0,26000.0,0,0,3,0,0,1,0,2002,0,3000,0,1,78,1,1,2,0,8,0,0,0,0,2,1,750,1,1,0,0,1,4,1,1000.0
0,1,0,0,10500.0,1,0,1,9,0,51,0,19500.0,0,1,3,0,0,0,0,2014,0,3000,0,0,93,1,1,1,0,10,0,0,0,0,3,0,750,1,1,0,1,1,8,0,9000.0
0,1,0,0,0.0,1,0,0,2,0,65,1,14000.0,0,0,4,0,0,0,0,2018,0,3000,0,0,132,0,1,2,0,13,1,0,0,0,2,0,750,0,1,0,0,0,13,1,14000.0
0,1,0,0,3500.0,1,0,1,11,0,46,0,42500.0,0,0,1,0,0,0,0,2018,0,2900,0,1,136,1,1,2,0,27,0,0,0,0,3,2,750,1,1,0,0,1,17,1,39000.0
0,1,0,0,29500.0,1,0,0,2,0,20,1,45000.0,0,0,2,0,0,0,0,2018,0,3000,0,0,24,2,2,4,0,15,0,0,0,0,2,1,750,0,1,1,1,2,18,0,15500.0
0,1,0,0,0.0,1,0,0,10,0,27,0,10500.0,0,1,3,0,0,0,0,2019,0,3000,0,0,97,0,1,4,0,11,1,0,0,0,2,0,750,0,1,0,0,0,7,1,10500.0
0,0,1,0,0.0,1,0,1,12,0,68,1,8000.0,0,0,2,0,0,2,0,2019,0,3000,1,0,134,0,1,2,0,11,0,0,0,0,3,0,750,1,1,0,0,0,12,0,8000.0
0,0,1,0,0.0,1,0,0,2,0,46,0,13000.0,0,0,0,0,0,3,0,2014,0,3000,0,1,42,0,1,4,0,1,0,0,0,0,2,1,750,1,1,0,0,0,20,1,13000.0
0,0,1,0,30000.0,1,0,0,9,0,24,0,36000.0,0,0,3,0,0,0,0,2018,0,2900,0,1,30,1,2,3,0,12,1,0,0,0,2,0,750,0,1,0,0,2,20,1,6000.0
0,0,1,0,0.0,0,0,1,2,0,39,1,3000.0,0,0,4,1,0,0,0,2011,0,3000,0,0,41,0,1,3,0,14,0,0,2,0,2,0,750,1,1,0,0,1,16,1,3000.0
0,1,0,0,0.0,1,1,0,5,0,24,0,23000.0,1,0,4,0,0,1,0,2018,0,2900,0,0,3,0,4,2,1,15,0,0,0,0,1,1,750,1,0,0,0,0,14,0,23000.0
0,0,1,0,17500.0,0,0,1,10,0,25,0,33000.0,0,1,3,1,0,1,0,2012,0,3000,0,0,43,3,3,2,0,2,0,0,0,0,3,1,750,1,1,0,0,1,22,1,15500.0
0,0,1,1,21500.0,0,0,0,1,0,21,0,60500.0,0,1,1,0,0,1,0,2020,1,3000,0,0,29,3,4,3,0,17,0,0,0,0,2,2,750,0,1,0,0,1,12,1,39000.0
0,0,1,0,0.0,0,0,1,11,0,48,1,29500.0,0,0,2,0,0,0,0,2015,0,2750,0,0,65,0,1,6,0,10,0,1,0,0,3,2,750,1,1,0,0,0,4,1,29500.0
0,0,1,0,0.0,1,0,0,10,0,29,0,11500.0,0,0,1,0,0,0,0,2015,0,3000,0,1,134,0,1,3,0,31,1,0,0,0,1,0,750,0,1,0,0,1,7,1,11500.0
0,1,0,0,0.0,1,0,1,8,0,24,1,10500.0,0,0,3,0,0,0,0,2009,0,2600,0,0,44,0,1,0,0,26,0,0,0,0,2,1,750,1,1,0,0,0,15,1,10500.0
0,1,0,0,0.0,0,0,0,12,0,64,0,14000.0,0,1,1,1,0,0,0,2018,0,2750,0,0,121,0,1,1,0,24,1,0,0,0,1,0,750,0,1,0,0,2,7,1,14000.0
0,0,1,0,0.0,1,1,0,3,0,33,0,16000.0,1,0,3,0,0,0,0,2018,0,3000,0,0,63,0,1,2,1,13,0,0,0,0,1,1,750,1,0,0,0,2,17,0,16000.0
0,0,1,0,0.0,0,0,0,7,0,44,1,18000.0,0,0,4,0,0,0,0,2019,0,3000,0,0,211,0,1,6,0,14,0,1,0,0,2,0,750,1,1,0,0,0,15,1,18000.0
0,1,0,0,0.0,0,0,0,3,0,45,0,16500.0,0,1,3,1,0,0,0,2019,0,3000,1,0,172,0,1,2,0,6,0,0,0,0,2,1,750,1,1,0,0,1,17,0,16500.0
0,0,1,0,25000.0,0,0,1,2,0,48,0,54000.0,0,1,4,1,0,0,0,2016,0,3000,0,0,178,1,1,0,0,4,0,0,0,0,3,2,750,1,1,0,0,1,7,1,29000.0
0,0,1,0,15000.0,1,0,1,2,0,45,1,54500.0,0,0,1,0,0,1,0,2020,0,3000,0,0,62,1,1,2,0,27,0,0,0,0,3,2,750,1,1,0,0,0,15,1,39500.0
0,0,1,0,0.0,0,1,0,7,0,44,0,13000.0,1,0,3,0,0,0,0,2020,0,3000,0,0,151,0,1,3,1,4,0,1,0,0,1,1,750,1,0,0,0,0,5,0,13000.0
0,1,0,0,0.0,1,1,0,7,0,48,0,20500.0,1,0,3,0,0,0,0,2017,0,3000,0,0,136,0,1,2,1,10,0,0,0,0,1,1,750,1,0,0,0,1,12,0,20500.0
0,1,0,0,0.0,1,0,0,9,0,22,1,1500.0,0,0,3,0,0,0,0,2001,0,2850,0,0,18,0,3,4,0,20,0,0,0,0,2,1,750,1,1,0,0,0,12,1,1500.0
0,0,1,0,0.0,0,0,0,10,0,22,1,5000.0,0,0,1,0,0,0,0,2010,0,3000,0,0,4,0,5,0,0,21,0,1,0,0,2,1,750,1,1,0,0,0,9,1,5000.0
0,0,1,0,0.0,1,0,1,3,0,69,0,23000.0,0,0,4,0,0,0,0,2015,0,2500,0,1,201,0,1,0,0,4,0,0,0,0,2,1,750,1,1,0,1,0,15,0,23000.0
0,0,1,0,0.0,0,0,1,10,0,65,0,15000.0,0,0,3,1,0,0,0,2019,0,3000,0,1,332,0,1,3,0,24,0,0,0,0,2,1,750,1,1,0,0,2,14,1,15000.0
0,0,1,0,0.0,1,0,0,3,0,52,0,16500.0,0,1,3,0,0,1,0,2015,0,3000,0,0,29,0,4,3,0,7,0,0,0,0,2,1,750,1,1,0,0,0,19,1,16500.0
0,0,1,1,0.0,0,0,0,8,0,46,0,14000.0,0,0,1,0,0,0,0,2019,0,3000,0,1,250,0,1,3,0,29,1,0,0,0,1,0,750,0,1,0,0,2,16,1,14000.0
0,0,1,0,0.0,0,0,0,11,0,43,0,2000.0,0,0,4,1,0,2,0,2013,0,3000,0,1,134,0,1,0,0,11,1,0,0,0,2,0,750,0,1,0,0,3,10,1,2000.0
0,0,1,0,8500.0,1,0,1,1,0,31,1,38500.0,0,0,3,0,0,1,0,2013,0,3000,0,0,18,1,5,4,0,11,0,0,0,0,3,2,750,1,1,0,0,0,10,1,30000.0
0,0,1,0,12000.0,1,0,1,8,0,66,1,41000.0,0,0,4,0,0,4,0,2013,0,3000,0,0,180,4,1,2,0,21,0,0,1,0,4,2,750,1,1,0,0,1,6,1,29000.0
0,1,0,0,0.0,1,0,1,1,0,34,1,15500.0,0,0,4,0,0,2,0,2007,0,3000,0,0,17,0,4,6,0,20,0,0,6,0,4,2,750,1,1,0,0,0,19,1,15500.0
0,0,1,0,12000.0,0,0,1,6,0,56,0,36500.0,0,0,2,0,0,4,0,2012,0,3000,0,1,144,4,1,1,0,18,0,1,0,0,4,2,750,1,1,0,0,3,19,1,24500.0
0,1,0,0,0.0,1,0,1,11,0,46,0,15500.0,0,0,3,0,0,1,0,2016,0,2900,1,1,87,0,1,3,0,7,0,0,0,0,2,1,750,1,1,0,0,2,4,0,15500.0
0,0,1,0,0.0,1,0,0,10,0,37,1,11000.0,0,0,4,0,0,0,0,2019,0,3000,0,0,73,0,1,6,0,6,1,0,0,0,1,0,750,0,1,0,0,0,11,1,11000.0
0,0,1,0,0.0,0,1,0,6,0,29,0,18000.0,1,0,3,1,0,0,0,2020,0,2850,0,0,55,0,2,5,1,29,0,0,0,0,1,1,750,1,0,0,0,1,5,0,18000.0
0,1,0,0,0.0,1,1,0,12,0,19,0,8500.0,0,0,1,0,1,0,0,2015,0,3000,0,0,5,0,5,6,1,22,1,0,0,0,1,0,750,0,0,0,0,0,7,0,8500.0
0,1,0,0,0.0,0,0,0,6,1,32,1,20500.0,0,0,1,0,0,2,0,2015,0,3000,0,0,121,0,1,5,0,22,0,0,3,0,2,1,750,0,1,1,0,1,17,1,20500.0
0,1,0,0,0.0,1,0,1,9,0,43,1,11500.0,0,0,4,0,0,0,0,2016,0,3000,0,0,126,0,1,6,0,29,0,0,0,0,2,1,750,1,1,0,0,0,13,1,11500.0
0,0,1,0,0.0,1,0,0,1,0,36,0,11000.0,0,0,2,0,0,3,0,2018,0,3000,1,1,134,0,1,3,0,10,1,0,0,0,2,0,750,0,1,0,0,0,15,0,11000.0
0,1,0,0,0.0,1,1,0,11,0,19,0,7500.0,0,0,1,0,1,0,0,2017,0,3000,0,0,7,0,3,1,1,19,0,0,0,0,1,0,750,1,0,0,0,2,19,0,7500.0
0,0,1,0,2500.0,0,0,1,12,0,50,1,17500.0,0,0,1,1,0,0,0,2017,0,3000,0,0,184,1,1,6,0,8,0,0,0,0,3,1,750,1,1,0,0,3,20,1,15000.0
0,1,0,0,30000.0,1,0,1,1,0,48,0,46500.0,0,1,1,0,0,0,1,2011,0,3000,0,0,172,4,1,0,0,14,0,0,0,0,4,1,750,1,1,0,0,0,19,0,16500.0
0,1,0,0,30000.0,1,0,1,4,0,41,1,57500.0,0,0,3,0,0,1,0,2014,0,3000,0,0,22,1,3,5,0,27,0,0,0,0,3,2,750,1,1,0,0,2,9,1,27500.0
0,0,1,0,11000.0,1,0,1,5,0,60,0,47000.0,0,0,1,0,0,2,0,2020,0,3000,0,1,75,2,1,0,0,27,0,0,0,0,4,2,750,1,1,0,0,1,17,1,36000.0
0,1,0,0,0.0,0,0,0,12,0,49,1,8500.0,0,0,3,1,0,1,0,2019,0,3000,0,0,57,0,2,4,0,20,1,0,0,0,2,0,750,0,1,0,0,2,12,1,8500.0
0,0,1,0,15000.0,1,0,1,10,0,41,1,44000.0,0,0,3,0,0,2,0,2013,0,2900,0,0,57,1,2,0,0,28,0,0,0,0,2,2,750,1,1,0,0,0,19,1,29000.0
0,1,0,0,2500.0,0,0,0,11,0,18,1,19000.0,0,0,1,0,0,1,0,2019,0,3000,0,0,8,2,2,3,0,21,0,1,0,0,2,1,750,1,1,0,0,0,7,1,16500.0
0,0,1,0,0.0,1,0,1,2,0,63,1,34500.0,0,0,4,0,0,2,0,2017,0,3000,0,0,164,0,1,3,0,21,0,0,0,0,3,2,750,1,1,0,0,0,4,1,34500.0
0,0,1,0,1000.0,1,0,0,7,0,38,0,18000.0,0,0,3,0,0,0,0,2019,0,3000,0,1,125,3,1,4,0,5,0,0,0,0,2,1,750,1,1,0,0,0,8,1,17000.0
0,1,0,0,12000.0,1,0,0,5,0,61,1,25000.0,0,0,3,0,0,1,0,2013,0,2900,0,0,226,1,1,3,0,23,0,0,0,0,2,1,750,1,1,0,0,1,10,1,13000.0
0,0,1,0,0.0,1,0,0,11,0,68,1,17500.0,0,0,3,0,0,0,0,2014,0,3000,0,0,40,0,2,0,0,11,0,0,0,0,2,1,750,1,1,0,0,1,9,1,17500.0
0,0,1,1,0.0,0,0,1,1,0,51,1,19500.0,0,0,3,0,0,1,0,2016,0,3000,0,0,132,0,1,5,0,19,0,0,0,0,2,1,750,1,1,0,0,2,16,1,19500.0
0,0,1,0,0.0,1,0,1,1,0,38,1,14500.0,0,0,4,0,0,0,0,2019,0,3000,0,0,31,0,1,4,0,25,0,0,0,0,2,0,750,1,1,0,0,1,18,1,14500.0
0,0,1,0,11000.0,0,0,1,9,1,45,0,39500.0,0,0,3,0,0,4,0,2015,0,2650,0,1,43,1,1,2,0,25,0,0,0,0,3,2,750,1,1,0,0,3,10,1,28500.0
0,1,0,0,9500.0,0,0,1,3,0,45,0,31500.0,0,1,2,0,0,2,0,2011,0,3000,0,0,94,1,1,4,0,1,0,1,0,0,2,2,750,1,1,0,1,2,21,0,22000.0
0,0,1,0,4500.0,1,0,1,7,0,65,1,24500.0,0,0,3,0,0,1,0,2013,0,3000,0,0,151,1,1,4,0,19,0,0,0,0,3,2,750,1,1,0,0,0,7,1,20000.0
0,1,0,0,0.0,1,0,0,4,0,61,1,8000.0,0,0,1,0,0,0,0,2020,0,3000,0,0,182,0,1,4,0,19,1,0,0,0,2,0,750,0,1,0,0,1,2,1,8000.0
0,0,1,0,9500.0,0,0,0,5,0,68,1,16000.0,0,0,4,0,0,0,0,2015,0,2500,0,0,190,1,1,2,0,22,1,1,0,0,2,0,750,0,1,0,0,1,3,1,6500.0
0,0,1,0,9500.0,1,0,1,4,0,75,0,49000.0,0,1,1,0,0,1,0,2018,0,3000,0,0,80,2,1,4,0,12,0,0,0,0,2,2,750,1,1,0,0,2,17,1,39500.0
0,0,1,0,0.0,1,0,1,11,0,58,0,39000.0,0,0,1,0,0,1,0,2017,0,3000,0,1,126,0,1,0,0,18,0,0,0,0,3,2,750,1,1,0,0,0,11,1,39000.0
0,1,0,0,0.0,1,0,1,11,0,21,0,12500.0,0,1,3,0,0,1,0,2014,0,3000,0,0,3,0,1,5,0,30,0,0,0,0,3,1,750,1,1,0,1,1,23,0,12500.0
0,1,0,0,6500.0,0,0,1,10,0,68,0,47000.0,0,1,2,0,0,2,0,2020,0,2950,0,0,219,4,1,3,0,3,0,1,0,0,4,2,750,1,1,0,0,2,7,1,40500.0
0,0,1,0,0.0,1,0,0,5,0,49,0,12000.0,0,0,0,0,0,2,0,2019,0,3000,0,1,113,0,1,3,0,2,1,0,0,0,2,0,750,0,1,0,0,1,9,1,12000.0
0,1,0,0,10000.0,1,0,1,6,0,49,1,39000.0,0,0,4,0,0,1,0,2015,0,3000,0,0,122,4,1,4,0,21,0,0,0,0,4,2,750,1,1,0,0,2,20,1,29000.0
0,1,0,0,30000.0,1,0,1,7,0,65,1,67000.0,0,0,4,0,0,2,0,2018,0,2600,0,0,211,3,1,6,0,28,0,0,0,0,3,2,750,1,1,0,0,0,16,1,37000.0
0,0,1,0,20000.0,0,0,1,12,1,38,1,34500.0,0,0,4,0,0,1,0,2014,0,3000,0,0,110,1,1,1,0,17,0,0,3,0,3,1,750,1,1,0,0,1,22,1,14500.0
0,0,1,0,60000.0,0,0,1,8,0,45,1,98500.0,0,0,2,1,0,0,0,2018,0,3000,0,0,124,4,1,6,0,18,0,0,0,0,3,2,750,1,1,0,0,2,23,1,38500.0
0,0,1,0,4500.0,1,0,1,12,0,35,1,52000.0,0,0,3,0,0,0,0,2020,0,3000,0,0,12,3,1,1,0,17,0,0,0,0,3,2,750,1,1,0,0,2,13,1,47500.0
0,0,1,0,0.0,0,0,0,2,0,50,0,11500.0,0,1,4,0,0,0,0,2013,0,3000,0,0,56,0,1,1,0,5,1,0,0,1,2,0,750,0,1,0,1,2,4,0,11500.0
0,1,0,0,0.0,0,0,0,1,0,42,0,7500.0,0,1,1,1,0,0,0,2009,0,3000,0,0,88,0,1,1,0,1,0,0,1,0,1,1,750,1,1,0,0,2,9,1,7500.0
0,1,0,0,0.0,1,0,1,11,0,52,1,17000.0,0,0,2,0,0,1,0,2015,0,3000,0,0,126,0,1,2,0,13,0,0,0,0,4,1,750,1,1,0,0,0,14,1,17000.0
0,1,0,0,0.0,0,0,0,4,1,35,0,10000.0,0,1,3,0,0,0,0,2007,0,2600,0,0,5,0,5,2,0,17,0,0,0,0,1,1,750,0,1,1,0,1,17,1,10000.0
0,0,1,0,30000.0,1,0,1,9,0,45,1,63000.0,0,0,3,0,0,3,0,2017,0,3000,0,0,59,4,1,3,0,5,0,0,0,0,3,2,750,1,1,0,0,0,11,1,33000.0
1,0,1,0,0.0,1,0,0,8,0,72,0,20000.0,0,1,1,0,0,0,0,2020,0,3000,0,0,162,0,1,2,0,14,1,0,0,0,2,0,750,0,1,0,0,0,9,1,20000.0
0,0,1,0,0.0,1,0,1,8,0,19,0,7500.0,0,0,1,0,0,1,0,2011,0,3000,0,1,13,0,1,0,0,19,0,0,0,0,2,0,750,1,1,0,0,1,14,1,7500.0
0,0,1,0,0.0,0,0,0,6,0,68,0,27500.0,0,0,2,1,0,1,0,2018,0,2800,0,1,111,0,1,1,0,11,0,0,0,0,2,1,750,1,1,0,0,2,15,1,27500.0
0,0,1,0,0.0,1,0,0,1,0,24,0,13000.0,0,1,1,0,0,0,0,2020,0,3000,0,0,35,0,2,2,0,16,1,0,0,0,1,0,750,0,1,0,0,2,1,1,13000.0
0,0,1,0,0.0,1,0,0,9,0,43,1,13000.0,0,0,3,0,0,0,0,2014,0,3000,0,0,152,0,1,2,0,18,1,0,0,0,2,0,750,0,1,0,0,0,22,1,13000.0
0,0,1,0,0.0,1,0,0,10,0,48,0,15500.0,0,0,0,0,0,1,1,2007,1,3000,0,1,140,0,1,1,0,29,0,0,0,0,2,2,750,0,1,0,0,2,12,0,15500.0
0,0,1,0,0.0,1,0,0,5,0,50,0,13000.0,0,1,3,0,0,1,0,2018,0,3000,0,0,271,0,1,5,0,25,1,0,1,0,2,0,750,0,1,0,0,2,14,1,13000.0
0,0,1,0,0.0,1,0,1,6,0,46,1,29000.0,0,0,3,0,0,3,0,2015,0,3000,0,0,322,0,1,3,0,6,0,0,0,0,4,2,750,1,1,0,0,1,6,1,29000.0
0,1,0,0,0.0,0,0,1,7,0,68,1,18000.0,0,0,3,1,0,1,0,2009,0,2300,0,0,76,0,1,4,0,26,0,0,0,0,3,2,750,1,1,0,0,3,4,1,18000.0
1,0,1,0,0.0,1,0,0,11,0,34,0,16000.0,0,0,1,0,0,0,0,2020,0,3000,0,1,89,0,1,5,0,16,1,0,0,0,2,0,750,0,1,0,0,1,15,1,16000.0
0,0,1,0,0.0,1,0,1,2,0,29,1,15000.0,0,0,3,0,0,2,0,2018,0,2850,0,0,2,0,4,1,0,26,0,0,0,0,2,1,750,1,1,0,0,2,7,1,15000.0
0,0,1,0,0.0,0,0,1,12,0,64,1,32500.0,0,0,2,1,0,3,0,2015,0,3000,0,0,491,0,1,1,0,24,0,0,0,0,3,2,750,1,1,0,0,3,16,1,32500.0
0,0,1,0,0.0,0,0,1,10,0,40,0,19500.0,0,1,2,0,0,1,0,2018,0,3000,0,0,129,0,1,4,0,4,0,1,0,0,3,1,750,1,1,0,0,1,13,1,19500.0
0,0,1,0,7500.0,0,0,1,9,0,41,1,41500.0,0,0,3,1,0,2,0,2018,0,2650,0,0,65,1,1,1,0,3,0,0,0,0,3,2,750,1,1,0,1,1,11,0,34000.0
0,0,1,0,25000.0,0,0,0,7,1,34,1,35000.0,0,0,4,0,0,0,0,2012,0,3000,0,0,53,1,1,2,0,17,0,0,0,0,2,1,750,1,1,0,0,1,4,1,10000.0
0,0,1,0,0.0,1,0,0,9,0,23,1,15500.0,0,0,3,0,0,0,0,2015,0,3000,0,0,8,0,3,4,0,13,0,0,0,0,2,1,750,1,1,0,0,1,9,1,15500.0
0,1,0,0,0.0,1,1,0,4,0,72,0,19000.0,1,0,4,0,0,1,0,2017,0,3000,0,0,154,0,1,4,1,26,0,0,0,0,1,1,750,1,0,0,0,3,8,0,19000.0
0,0,1,1,23000.0,0,0,0,11,0,45,1,51000.0,0,0,3,0,0,0,0,2014,0,3000,0,0,37,4,3,5,0,23,0,0,0,0,2,2,750,1,1,0,0,3,14,1,28000.0
0,0,1,0,0.0,0,0,0,11,0,23,1,23500.0,0,0,3,1,0,0,0,2016,0,2650,0,0,33,0,1,4,0,15,0,0,0,0,2,1,750,0,1,1,0,1,9,1,23500.0
0,0,1,0,0.0,0,0,0,11,0,44,0,8500.0,0,0,4,1,0,0,0,2013,0,2700,0,1,44,0,1,5,0,2,1,0,0,0,2,0,750,0,1,0,0,2,15,1,8500.0
0,0,1,0,0.0,1,0,0,2,0,55,1,9000.0,0,0,1,0,0,0,0,2013,0,3000,0,0,195,0,1,3,0,28,1,0,0,0,1,0,750,0,1,0,0,0,17,1,9000.0
0,0,1,0,9500.0,1,0,1,1,0,55,0,50000.0,0,1,3,0,0,0,0,2016,0,3000,0,0,208,1,1,1,0,8,0,0,0,0,3,2,750,1,1,0,0,0,9,1,40500.0
0,0,1,0,60000.0,0,0,0,12,0,40,1,97500.0,0,0,3,0,0,1,0,2017,0,3000,0,0,156,3,1,3,0,19,0,1,0,0,2,2,750,0,1,1,0,2,22,1,37500.0
0,0,1,0,0.0,0,0,1,7,0,28,1,44000.0,0,0,4,0,0,0,0,2020,0,2900,0,0,29,0,1,3,0,25,0,1,0,0,3,2,750,1,1,0,0,2,20,1,44000.0
0,0,1,0,35500.0,1,0,1,12,0,48,1,71000.0,0,0,4,0,0,3,0,2015,0,2800,0,0,108,3,1,4,0,6,0,0,0,0,3,2,750,1,1,0,0,2,12,1,35500.0
0,0,1,0,0.0,1,0,0,9,0,64,1,10500.0,0,0,4,0,0,0,0,2016,0,3000,0,0,212,0,1,1,0,3,1,0,0,0,2,0,750,0,1,0,0,1,14,1,10500.0
0,0,1,0,0.0,1,1,0,5,0,67,0,11000.0,0,0,3,0,1,0,0,2017,0,3000,0,0,443,0,1,2,1,22,0,0,0,0,1,0,750,1,0,0,0,0,10,0,11000.0
0,0,1,0,10000.0,1,0,0,2,0,27,0,21000.0,0,0,2,0,0,1,0,2014,0,3000,0,1,27,1,3,2,0,20,0,0,0,0,2,1,750,1,1,0,0,3,10,1,11000.0
0,1,0,0,15000.0,1,0,0,11,0,40,1,34500.0,0,0,4,0,0,2,0,2014,0,3000,0,0,87,1,1,0,0,25,0,0,0,0,2,1,750,1,1,0,0,0,5,1,19500.0
0,0,1,0,7000.0,1,0,1,4,0,27,0,27000.0,0,1,2,0,0,0,0,2019,0,3000,1,0,42,1,3,5,0,6,0,0,0,0,2,1,750,1,1,0,0,3,8,0,20000.0
0,1,0,0,0.0,0,1,0,5,0,32,0,3000.0,0,0,3,0,1,0,0,2018,0,3000,0,0,83,0,1,6,1,19,0,0,0,1,1,0,750,1,0,0,0,1,18,0,3000.0
0,1,0,1,0.0,0,0,0,11,0,27,0,28500.0,0,0,3,0,0,0,0,2017,1,2950,0,1,16,0,4,2,0,20,0,0,0,0,1,2,750,0,1,0,0,1,4,1,28500.0
0,1,0,0,0.0,1,0,0,9,0,58,0,9500.0,0,0,3,0,0,2,0,2018,0,2850,0,1,202,0,1,6,0,15,1,0,0,0,2,0,750,0,1,0,0,0,3,1,9500.0
0,0,1,0,15000.0,1,0,1,1,0,28,0,53500.0,0,1,3,0,0,1,0,2020,0,3000,0,0,47,1,3,2,0,2,0,0,0,0,3,2,750,1,1,0,0,0,22,1,38500.0
0,0,1,0,0.0,1,0,0,9,0,53,0,12000.0,0,1,3,0,0,0,0,2017,0,3000,0,0,255,0,1,3,0,5,1,0,0,0,2,0,750,0,1,0,0,2,8,1,12000.0
0,0,1,0,0.0,1,1,0,10,0,34,0,8500.0,0,0,3,0,1,0,0,2014,0,2900,0,0,94,0,1,6,1,6,0,0,0,0,1,0,750,1,0,0,0,0,15,0,8500.0
0,0,1,0,20000.0,1,0,1,9,0,47,1,44000.0,0,0,4,0,0,1,0,2015,0,2900,0,0,126,4,1,3,0,26,0,0,0,0,3,2,750,1,1,0,0,1,15,1,24000.0
0,0,1,0,0.0,1,0,0,12,0,20,0,9500.0,0,0,3,0,0,0,0,2018,0,2900,0,1,31,0,3,3,0,12,1,0,0,0,1,0,750,0,1,0,0,0,15,1,9500.0
0,0,1,0,0.0,0,0,1,4,0,61,0,25000.0,0,0,2,0,0,1,0,2017,0,3000,0,1,108,0,1,3,0,18,0,1,0,0,2,1,750,1,1,0,0,2,8,1,25000.0
0,0,1,0,20500.0,0,0,0,4,1,48,0,57000.0,0,1,3,0,0,1,0,2016,1,2850,0,0,109,1,1,1,0,2,0,0,0,0,2,2,750,0,1,0,0,2,12,1,36500.0
0,0,1,0,0.0,0,1,0,2,0,42,0,23000.0,1,0,1,1,0,0,0,2018,0,3000,0,0,117,0,1,1,1,26,0,0,0,0,1,1,750,1,0,0,0,1,13,0,23000.0
0,0,1,0,0.0,1,1,0,1,0,38,0,14000.0,0,0,4,0,1,0,0,2017,0,2900,0,0,58,0,1,0,1,28,0,0,0,0,1,0,750,1,0,0,0,0,3,0,14000.0
0,1,0,0,0.0,1,0,1,4,0,58,0,32500.0,0,1,3,0,0,0,0,2020,0,2950,0,0,292,0,1,1,0,9,0,0,0,0,2,1,750,1,1,0,0,1,13,1,32500.0
0,1,0,1,0.0,0,0,0,3,0,56,1,16500.0,0,0,1,0,0,0,0,2015,0,3000,0,0,234,0,1,1,0,26,1,0,0,0,2,0,750,0,1,0,0,1,20,1,16500.0
0,1,0,0,0.0,1,0,0,1,0,72,0,8000.0,0,0,3,0,0,0,0,2017,0,3000,0,1,55,0,1,3,0,24,1,0,0,0,1,0,750,0,1,0,0,3,21,1,8000.0
0,0,1,0,0.0,1,0,0,12,0,67,1,19500.0,0,0,3,0,0,0,0,2015,0,2400,1,0,59,0,2,4,0,27,0,0,0,0,2,1,750,1,1,0,0,0,14,0,19500.0
0,0,1,0,0.0,1,0,0,5,0,45,1,16500.0,0,0,1,0,0,0,0,2019,0,3000,0,0,3,0,1,2,0,29,1,0,0,0,2,0,750,0,1,0,0,2,14,1,16500.0
0,1,0,0,0.0,1,0,0,1,0,43,0,6500.0,0,0,4,0,0,1,0,2017,0,3000,1,1,123,0,1,1,0,15,1,0,0,0,2,0,750,0,1,0,0,2,9,0,6500.0
0,1,0,0,0.0,0,1,0,8,0,57,0,22000.0,1,0,4,1,0,0,0,2019,0,2600,0,0,121,0,1,0,1,12,0,0,0,0,1,1,750,1,0,0,0,1,9,0,22000.0
1,1,0,0,0.0,0,0,0,1,0,43,0,16000.0,0,0,2,1,0,1,0,2017,0,2600,0,1,7,0,2,5,0,5,0,0,0,0,2,1,750,1,1,0,0,3,8,1,16000.0
0,0,1,0,0.0,1,0,0,11,0,35,1,16000.0,0,0,3,0,0,2,0,2014,0,3000,0,0,82,0,1,1,0,12,0,0,1,0,2,1,750,1,1,0,0,0,13,1,16000.0
0,0,1,0,0.0,0,0,0,9,0,54,0,9500.0,0,0,4,0,0,1,0,2018,0,3000,0,1,71,0,1,2,0,25,1,1,0,0,2,0,750,0,1,0,0,1,12,1,9500.0
